EventType,EventId,TimeAtSite,DetectionArea,Direction,CameraId,Object1Class,Object2Class,LocationId,LocationName,Movement
LCV,683872c45224dd0012768c92,2025-05-29T07:44:20.259,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683872c63290c00012462160,2025-05-29T07:44:22.163,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683872feba8eac00121eef19,2025-05-29T07:45:18.550,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873004b74a5001283c697,2025-05-29T07:45:20.754,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873074b74a5001283c69e,2025-05-29T07:45:26.861,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838730b3290c00012462199,2025-05-29T07:45:28.966,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838730b4b74a5001283c6a3,2025-05-29T07:45:31.168,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873422d81d700128f1930,2025-05-29T07:46:26.548,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838734b4b74a5001283c6d7,2025-05-29T07:46:35.759,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873512d81d700128f1939,2025-05-29T07:46:41.269,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873533290c000124621d6,2025-05-29T07:46:43.671,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387385ba8eac00121eef90,2025-05-29T07:47:33.036,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387387ba8eac00121eef91,2025-05-29T07:47:35.539,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838738aba8eac00121eef95,2025-05-29T07:47:38.243,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387397ba8eac00121eefa0,2025-05-29T07:47:46.953,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838739a5224dd0012768d3a,2025-05-29T07:47:54.162,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838739e5224dd0012768d3d,2025-05-29T07:47:58.567,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873d33290c00012462245,2025-05-29T07:48:50.938,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683873dbba8eac00121eefd0,2025-05-29T07:48:59.149,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874212d81d700128f19e3,2025-05-29T07:50:09.638,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838742571d31900123ffa8f,2025-05-29T07:50:13.443,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874293290c00012462293,2025-05-29T07:50:17.347,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874383290c000124622a0,2025-05-29T07:50:32.670,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874684b74a5001283c7c2,2025-05-29T07:51:20.828,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838746d4b74a5001283c7c5,2025-05-29T07:51:25.233,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874722d81d700128f1a2f,2025-05-29T07:51:30.842,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387475ba8eac00121ef04e,2025-05-29T07:51:33.345,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874783290c000124622d2,2025-05-29T07:51:35.948,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838747c4b74a5001283c7cf,2025-05-29T07:51:40.755,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874802d81d700128f1a3b,2025-05-29T07:51:44.763,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874c52d81d700128f1a6d,2025-05-29T07:52:53.348,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874d34b74a5001283c815,2025-05-29T07:53:07.265,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874d5ba8eac00121ef098,2025-05-29T07:53:09.868,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874daba8eac00121ef09d,2025-05-29T07:53:14.073,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874ec4b74a5001283c829,2025-05-29T07:53:32.800,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683874f071d31900123ffb41,2025-05-29T07:53:36.004,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875244b74a5001283c85b,2025-05-29T07:54:28.374,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875295224dd0012768e99,2025-05-29T07:54:31.078,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838753271d31900123ffb73,2025-05-29T07:54:42.797,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387534ba8eac00121ef0ed,2025-05-29T07:54:44.800,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387539ba8eac00121ef0f1,2025-05-29T07:54:49.506,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875844b74a5001283c8a9,2025-05-29T07:56:04.294,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838759171d31900123ffbc5,2025-05-29T07:56:17.109,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387593ba8eac00121ef13e,2025-05-29T07:56:19.112,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875964b74a5001283c8ba,2025-05-29T07:56:22.215,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875c53290c000124623ef,2025-05-29T07:57:08.876,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875c82d81d700128f1b3b,2025-05-29T07:57:12.280,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875cb5224dd0012768f15,2025-05-29T07:57:15.885,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683875d471d31900123ffc00,2025-05-29T07:57:24.204,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838761d3290c0001246243a,2025-05-29T07:58:37.200,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876225224dd0012768f5c,2025-05-29T07:58:42.207,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838762f2d81d700128f1b97,2025-05-29T07:58:55.635,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387668ba8eac00121ef1f8,2025-05-29T07:59:52.803,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838766bba8eac00121ef1f9,2025-05-29T07:59:55.406,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876714b74a5001283c978,2025-05-29T08:00:01.514,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876744b74a5001283c97b,2025-05-29T08:00:04.618,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838767e3290c0001246248c,2025-05-29T08:00:14.533,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876b72d81d700128f1c11,2025-05-29T08:01:11.801,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876bcba8eac00121ef23d,2025-05-29T08:01:16.206,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876c05224dd0012768fe6,2025-05-29T08:01:20.713,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876c771d31900123ffcce,2025-05-29T08:01:27.625,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683876cd5224dd0012768ff0,2025-05-29T08:01:33.132,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838770d5224dd001276901a,2025-05-29T08:02:37.318,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838770f3290c00012462505,2025-05-29T08:02:38.920,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877122d81d700128f1c6b,2025-05-29T08:02:42.324,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387718ba8eac00121ef293,2025-05-29T08:02:48.130,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838771b5224dd0012769021,2025-05-29T08:02:51.738,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877533290c00012462538,2025-05-29T08:03:47.309,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877552d81d700128f1ca1,2025-05-29T08:03:49.112,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877584b74a5001283ca3f,2025-05-29T08:03:52.716,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838775dba8eac00121ef2ce,2025-05-29T08:03:54.818,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838775d3290c0001246253f,2025-05-29T08:03:57.423,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838776b5224dd0012769060,2025-05-29T08:04:11.572,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877ac5224dd0012769091,2025-05-29T08:05:15.946,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877ae5224dd0012769094,2025-05-29T08:05:18.249,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877b0ba8eac00121ef318,2025-05-29T08:05:20.452,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877b64b74a5001283ca91,2025-05-29T08:05:26.064,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683877fe2d81d700128f1d2d,2025-05-29T08:06:38.461,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838780371d31900123ffde1,2025-05-29T08:06:43.768,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878094b74a5001283cad4,2025-05-29T08:06:49.078,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838780c2d81d700128f1d33,2025-05-29T08:06:52.382,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878115224dd00127690e2,2025-05-29T08:06:57.088,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878133290c000124625c6,2025-05-29T08:06:59.392,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878154b74a5001283cae2,2025-05-29T08:07:01.494,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838785d2d81d700128f1d72,2025-05-29T08:08:13.785,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878603290c00012462600,2025-05-29T08:08:16.588,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878beba8eac00121ef3f6,2025-05-29T08:09:50.116,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878c52d81d700128f1dc5,2025-05-29T08:09:57.327,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878cbba8eac00121ef405,2025-05-29T08:10:00.037,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878cdba8eac00121ef406,2025-05-29T08:10:05.243,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878d071d31900123ffe8e,2025-05-29T08:10:08.648,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878d45224dd0012769177,2025-05-29T08:10:12.252,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683878d85224dd001276917e,2025-05-29T08:10:16.156,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879174b74a5001283cbd0,2025-05-29T08:11:19.441,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838791a2d81d700128f1e0f,2025-05-29T08:11:22.044,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838791fba8eac00121ef460,2025-05-29T08:11:27.451,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879242d81d700128f1e1b,2025-05-29T08:11:32.461,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838792eba8eac00121ef470,2025-05-29T08:11:42.773,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879372d81d700128f1e2c,2025-05-29T08:11:50.984,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879764b74a5001283cc24,2025-05-29T08:12:54.662,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879794b74a5001283cc28,2025-05-29T08:12:57.265,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879823290c00012462700,2025-05-29T08:13:06.280,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683879c24b74a5001283cc6d,2025-05-29T08:14:10.175,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387a19ba8eac00121ef53a,2025-05-29T08:15:37.688,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387a1f2d81d700128f1ee1,2025-05-29T08:15:43.595,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387a7771d31900123fffee,2025-05-29T08:17:11.313,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387acaba8eac00121ef5de,2025-05-29T08:18:34.524,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387adb4b74a5001283cd4e,2025-05-29T08:18:51.445,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387ae8ba8eac00121ef5fd,2025-05-29T08:19:03.960,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387b833290c000124628b4,2025-05-29T08:21:39.857,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387c675224dd00127694ad,2025-05-29T08:25:27.634,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387ddd2d81d700128f21f3,2025-05-29T08:31:41.211,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387f394b74a5001283d0f3,2025-05-29T08:37:28.873,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387f885224dd001276974b,2025-05-29T08:38:48.669,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387f8c4b74a5001283d13f,2025-05-29T08:38:51.873,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387fc15224dd0012769779,2025-05-29T08:39:45.744,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387fe2ba8eac00121efa36,2025-05-29T08:40:18.392,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68387fe7ba8eac00121efa3b,2025-05-29T08:40:23.798,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683880803290c00012462cf2,2025-05-29T08:42:56.301,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683880c74b74a5001283d251,2025-05-29T08:44:07.092,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838810d4b74a5001283d28e,2025-05-29T08:45:17.680,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388121ba8eac00121efb4b,2025-05-29T08:45:37.406,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838815a3290c00012462db1,2025-05-29T08:46:34.075,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683881665224dd00127698ea,2025-05-29T08:46:45.889,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683881c13290c00012462e0c,2025-05-29T08:48:17.807,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683882d54b74a5001283d40f,2025-05-29T08:52:53.660,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838830f5224dd0012769a5e,2025-05-29T08:53:51.030,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683883b6ba8eac00121efd8d,2025-05-29T08:56:38.851,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683883be4b74a5001283d4dd,2025-05-29T08:56:46.461,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683883ea4b74a5001283d507,2025-05-29T08:57:30.016,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683884362d81d700128f275c,2025-05-29T08:58:46.214,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838844571d3190012400853,2025-05-29T08:59:00.932,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838847371d319001240087c,2025-05-29T08:59:47.797,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683885414b74a5001283d61b,2025-05-29T09:03:13.357,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683885463290c000124630f1,2025-05-29T09:03:18.363,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683885963290c00012463131,2025-05-29T09:04:38.371,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838859b71d3190012400980,2025-05-29T09:04:43.477,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683885a03290c0001246313b,2025-05-29T09:04:45.880,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683885bbba8eac00121eff3b,2025-05-29T09:05:15.517,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683885c371d319001240099a,2025-05-29T09:05:21.224,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388600ba8eac00121eff79,2025-05-29T09:06:24.106,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683886035224dd0012769d05,2025-05-29T09:06:27.710,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838860671d31900124009d6,2025-05-29T09:06:30.414,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683886192d81d700128f28f8,2025-05-29T09:06:49.140,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838868e3290c0001246320f,2025-05-29T09:08:46.810,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683886925224dd0012769d80,2025-05-29T09:08:49.914,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683886f84b74a5001283d79e,2025-05-29T09:10:32.744,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,6838870d4b74a5001283d7a8,2025-05-29T09:10:53.270,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683887525224dd0012769e1e,2025-05-29T09:12:02.176,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683887ae3290c0001246330b,2025-05-29T09:13:34.295,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683887b071d3190012400b43,2025-05-29T09:13:36.298,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683887b52d81d700128f2a56,2025-05-29T09:13:41.808,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683887b93290c00012463315,2025-05-29T09:13:45.019,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683888a12d81d700128f2b1b,2025-05-29T09:17:37.034,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683888e371d3190012400c53,2025-05-29T09:18:43.022,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683889373290c00012463462,2025-05-29T09:20:07.025,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,683889993290c000124634b1,2025-05-29T09:21:44.952,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388a5e71d3190012400d8e,2025-05-29T09:25:02.802,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388a9e2d81d700128f2cdd,2025-05-29T09:26:05.979,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388ad22d81d700128f2d0f,2025-05-29T09:26:58.645,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388c4c2d81d700128f2e6f,2025-05-29T09:33:16.340,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388c4f4b74a5001283dc11,2025-05-29T09:33:18.943,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388d0e71d3190012400fc9,2025-05-29T09:36:30.600,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
LCV,68388d263290c000124637d7,2025-05-29T09:36:54.235,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
